id,fecha_hora,concentracion_mp_mg_m3,concentracion_mp_sin_corregir_mg_nm3,concentracion_mp_mg_nm3,oxigeno_porcentaje_base_seca,humedad_porcentaje,concentracion_co2_porcentaje,concentracion_co2_sin_corregir_mg_nm3,temperatura_gases_salida_c,presion_gases_salida_atm,flujo_gases_salida_base_humeda_m3_min,flujo_gases_salida_base_seca_nm3_min,tipo_combustible,combustible,estado_fuente
44943,2025-09-05 05:02:00,222.175,457.643,365.241,6.87,12.29,8.264,130.336,152.984,0.98,2183.064,1255.071,,,
44944,2025-09-05 05:03:00,250.47,485.832,388.274,7.89,13.729,10.591,138.547,154.863,0.985,2177.9,1327.148,,,
44945,2025-09-05 05:04:00,133.418,291.481,218.767,8.429,13.788,12.54,140.829,154.85,0.975,2177.842,1338.493,,,
44946,2025-09-05 05:05:00,327.884,141.604,138.649,6.739,13.065,12.867,150.726,151.95,0.982,2184.885,1332.904,,,
44947,2025-09-05 05:06:00,220.269,414.118,457.866,7.298,12.68,9.214,152.666,146.984,0.983,2191.89,1284.855,,,
44948,2025-09-05 05:07:00,166.916,378.857,370.846,6.948,12.902,8.286,148.836,142.67,0.981,2182.104,1347.513,,,
44949,2025-09-05 05:08:00,87.387,241.868,359.244,6.943,13.739,12.817,153.673,149.123,0.981,2181.504,1301.841,,,
44950,2025-09-05 05:09:00,133.596,454.963,123.561,6.738,12.422,10.531,142.819,149.156,0.984,2166.032,1287.924,,,
44951,2025-09-05 05:10:00,382.248,490.333,427.149,7.799,12.59,8.861,146.255,144.747,0.981,2145.811,1308.231,,,
44952,2025-09-05 05:11:00,156.785,323.142,326.422,7.993,13.571,8.513,131.928,149.252,0.984,2155.089,1280.493,,,
44953,2025-09-05 05:12:00,109.101,326.291,439.154,7.854,13.871,11.844,142.815,141.748,0.977,2153.532,1267.831,,,
44954,2025-09-05 05:13:00,211.235,219.005,489.824,8.349,12.186,11.497,142.979,149.51,0.98,2182.42,1266.334,,,
44955,2025-09-05 05:14:00,157.481,333.802,482.84,6.791,13.608,13.124,148.346,153.451,0.975,2126.597,1266.946,,,
44956,2025-09-05 05:15:00,62.306,275.857,442.436,7.14,13.29,8.189,141.337,147.081,0.983,2136.316,1272.829,,,
44957,2025-09-05 05:16:00,163.101,220.876,104.379,7.189,12.462,13.211,137.154,151.468,0.983,2155.718,1338.646,,,
44958,2025-09-05 05:17:00,240.438,126.874,454.291,6.964,13.512,13.323,137.128,149.535,0.98,2198.495,1290.471,,,
44959,2025-09-05 05:18:00,243.099,201.083,130.025,6.784,13.456,10.678,134.016,140.046,0.979,2148.937,1250.01,,,
44960,2025-09-05 05:19:00,174.796,179.142,440.478,7.473,12.284,8.46,151.031,141.83,0.979,2112.645,1280.388,,,
44961,2025-09-05 05:20:00,206.556,316.817,212.07,8.169,13.005,13.68,148.677,151.623,0.977,2167.407,1349.61,,,
44962,2025-09-05 05:21:00,387.931,340.668,344.027,8.409,13.517,8.432,147.377,140.607,0.979,2161.633,1323.62,,,
44963,2025-09-05 05:22:00,182.072,343.429,115.227,6.759,12.383,11.544,145.931,154.344,0.978,2184.659,1300.384,,,
44964,2025-09-05 05:23:00,140.379,255.272,408.473,8.146,12.926,10.959,141.026,153.411,0.981,2185.488,1262.736,,,
44965,2025-09-05 05:24:00,135.213,268.492,144.682,8.149,12.241,13.011,153.062,145.436,0.983,2125.912,1295.558,,,
44966,2025-09-05 05:25:00,210.218,433.695,264.275,7.278,12.614,11.016,157.661,144.656,0.982,2104.535,1313.967,,,
44967,2025-09-05 05:26:00,315.832,290.493,426.978,6.72,12.436,10.815,143.2,149.194,0.98,2178.502,1341.877,,,
44968,2025-09-05 05:27:00,122.096,495.109,378.14,8.48,13.01,13.284,142.273,149.177,0.984,2165.238,1299.198,,,
44969,2025-09-05 05:28:00,298.254,275.847,102.417,7.811,12.282,13.784,134.882,141.335,0.977,2114.136,1304.81,,,
44970,2025-09-05 05:29:00,57.402,359.832,261.213,8.464,12.766,11.296,150.121,143.231,0.981,2198.554,1306.771,,,
44971,2025-09-05 05:30:00,196.627,120.145,116.771,7.467,12.55,10.728,146.743,149.547,0.976,2192.593,1345.079,,,
44972,2025-09-05 05:31:00,321.553,361.336,369.4,7.29,13.492,12.987,159.64,152.012,0.982,2172.313,1283.888,,,
44973,2025-09-05 05:32:00,168.557,440.571,487.579,6.994,13.399,12.987,147.53,142.88,0.982,2105.371,1336.055,,,
44974,2025-09-05 05:33:00,247.308,476.983,362.105,8.467,12.19,9.916,138.658,150.529,0.983,2121.333,1293.135,,,
44975,2025-09-05 05:34:00,121.743,498.928,189.749,7.007,13.907,11.457,146.888,153.057,0.982,2132.457,1324.084,,,
44976,2025-09-05 05:35:00,309.698,212.871,242.093,6.548,13.489,8.925,159.541,141.767,0.976,2105.59,1298.311,,,
44977,2025-09-05 05:36:00,68.298,330.148,490.66,7.525,13.232,11.813,151.7,146.587,0.975,2182.739,1305.428,,,
44978,2025-09-05 05:37:00,348.39,280.287,189.621,7.254,12.955,13.004,133.857,152.758,0.982,2107.662,1282.915,,,
44979,2025-09-05 05:38:00,119.369,325.527,324.612,7.023,12.356,9.125,140.295,145.559,0.983,2120.539,1291.465,,,
44980,2025-09-05 05:39:00,356.039,162.981,260.182,7.769,13.924,9.938,138.961,144.042,0.975,2131.892,1302.534,,,
44981,2025-09-05 05:40:00,173.385,442.46,407.326,7.229,12.016,10.694,155.705,151.184,0.976,2133.194,1310.43,,,
44982,2025-09-05 05:41:00,302.939,463.828,446.956,7.305,13.385,13.07,148.335,146.012,0.983,2126.511,1287.031,,,
44983,2025-09-05 05:42:00,161.729,279.865,236.335,6.546,13.015,12.388,154.303,150.595,0.985,2197.86,1333.418,,,
44984,2025-09-05 05:43:00,367.069,212.172,364.159,7.678,13.805,9.901,135.287,141.896,0.98,2196.082,1321.906,,,
44985,2025-09-05 05:44:00,94.323,156.333,319.619,6.744,12.761,9.458,157.241,148.303,0.977,2162.03,1295.153,,,
44986,2025-09-05 05:45:00,112.482,373.506,211.378,6.928,13.037,12.174,131.749,145.692,0.978,2112.511,1323.492,,,
44987,2025-09-05 05:46:00,222.561,224.893,208.776,7.934,13.485,10.879,141.245,154.96,0.983,2170.668,1250.668,,,
44988,2025-09-05 05:47:00,78.678,463.815,315.453,7.126,12.095,11.561,130.424,148.871,0.98,2197.544,1309.355,,,
44989,2025-09-05 05:48:00,118.593,368.405,161.601,6.826,12.109,11.892,135.528,150.232,0.976,2199.834,1302.542,,,
44990,2025-09-05 05:49:00,380.318,358.274,424.324,7.655,12.423,11.352,158.867,141.966,0.978,2161.66,1301.452,,,
44991,2025-09-05 05:50:00,391.771,323.761,127.602,6.93,12.293,11.678,132.355,154.88,0.983,2118.859,1310.354,,,
44992,2025-09-05 05:51:00,181.691,118.311,137.83,7.042,12.013,13.325,134.362,140.771,0.978,2183.168,1330.244,,,
44993,2025-09-05 05:52:00,373.15,472.769,236.891,7.743,13.246,13.209,157.745,141.063,0.979,2162.276,1254.607,,,
44994,2025-09-05 05:53:00,240.689,351.175,147.237,7.98,13.592,8.894,151.305,141.136,0.984,2145.213,1264.883,,,
44995,2025-09-05 05:54:00,144.41,497.625,290.28,7.979,13.914,11.519,142.209,153.059,0.985,2114.997,1250.96,,,
44996,2025-09-05 05:55:00,295.84,314.943,259.87,7.464,12.882,10.636,132.063,150.929,0.983,2123.979,1273.777,,,
44997,2025-09-05 05:56:00,280.616,384.044,388.724,7.409,12.559,9.713,153.551,154.596,0.977,2157.867,1347.765,,,
44998,2025-09-05 05:57:00,396.194,122.484,481.202,8.075,13.728,11.787,144.782,140.998,0.977,2126.066,1287.345,,,
44999,2025-09-05 05:58:00,142.767,352.694,401.423,6.886,13.689,11.065,139.691,150.375,0.978,2147.788,1307.68,,,
45000,2025-09-05 05:59:00,285.221,405.86,171.779,6.804,13.25,12.649,140.823,147.999,0.977,2171.558,1349.01,,,
45001,2025-09-05 06:00:00,68.208,411.406,474.209,7.829,12.546,8.561,145.158,149.587,0.977,2198.736,1312.728,,,
45002,2025-09-05 06:01:00,89.776,408.045,256.853,7.319,13.817,9.816,146.537,147.694,0.978,2104.391,1267.109,,,
45003,2025-09-05 06:02:00,51.371,190.513,289.676,7.92,12.357,8.155,154.543,150.13,0.982,2179.677,1330.505,,,
45004,2025-09-05 06:03:00,399.811,490.159,268.63,7.013,12.087,12.476,153.151,153.606,0.981,2112.787,1305.194,,,
45005,2025-09-05 06:04:00,330.796,498.073,212.219,7.15,13.593,13.475,153.012,148.812,0.978,2194.353,1349.536,,,
45006,2025-09-05 06:05:00,325.353,130.238,458.018,8.293,13.127,11.524,151.879,153.446,0.977,2176.996,1325.507,,,
45007,2025-09-05 06:06:00,228.404,474.579,232.896,7.343,12.493,11.702,152.734,151.732,0.981,2139.785,1349.481,,,
45008,2025-09-05 06:07:00,155.023,215.78,331.439,7.682,13.342,8.279,150.328,152.974,0.976,2151.259,1339.078,,,
45009,2025-09-05 06:08:00,102.942,375.714,196.013,6.713,13.533,11.023,156.041,149.889,0.976,2167.67,1268.214,,,
45010,2025-09-05 06:09:00,149.636,235.244,418.95,6.858,13.689,11.161,146.724,147.779,0.979,2156.102,1324.807,,,
45011,2025-09-05 06:10:00,181.59,487.102,409.679,6.572,12.564,8.234,145.625,141.043,0.981,2198.005,1299.81,,,
45012,2025-09-05 06:11:00,314.709,140.602,218.525,7.349,12.051,12.694,151.039,152.524,0.982,2199.863,1262.977,,,
45013,2025-09-05 06:12:00,238.882,299.099,372.622,8.478,13.02,9.67,134.98,143.63,0.982,2105.705,1306.783,,,
45014,2025-09-05 06:13:00,77.119,271.219,381.549,8.248,13.712,12.341,153.309,140.55,0.979,2172.789,1259.369,,,
45015,2025-09-05 06:14:00,56.31,230.409,325.005,7.766,12.416,10.418,158.085,147.786,0.982,2174.678,1326.201,,,
45016,2025-09-05 06:15:00,85.816,358.214,340.239,8.222,12.842,13.974,138.888,149.488,0.977,2179.013,1286.124,,,
45017,2025-09-05 06:16:00,193.675,152.422,329.782,7.688,12.513,9.273,148.331,149.927,0.98,2191.708,1330.894,,,
45018,2025-09-05 06:17:00,376.618,386.665,132.746,7.238,12.027,8.349,130.979,150.046,0.981,2159.337,1318.228,,,
45019,2025-09-05 06:18:00,273.091,492.237,368.106,6.847,13.797,13.879,152.975,149.806,0.982,2125.454,1337.836,,,
45020,2025-09-05 06:19:00,330.639,421.823,287.91,7.806,12.27,9.463,146.79,152.123,0.976,2167.167,1268.588,,,
45021,2025-09-05 06:20:00,213.231,444.007,275.383,6.886,13.534,11.812,150.21,151.54,0.976,2132.295,1314.51,,,
45022,2025-09-05 06:21:00,176.583,243.855,444.0,7.335,12.693,10.247,134.29,152.193,0.976,2134.253,1336.388,,,
45023,2025-09-05 06:22:00,87.94,229.955,109.291,8.152,12.555,11.838,154.284,146.904,0.98,2161.296,1272.782,,,
45024,2025-09-05 06:23:00,356.577,306.819,200.526,6.758,13.882,11.576,137.678,140.942,0.981,2128.906,1328.321,,,
45025,2025-09-05 06:24:00,324.106,118.291,148.561,6.758,13.314,12.244,150.544,149.594,0.975,2169.451,1278.485,,,
45026,2025-09-05 06:25:00,108.841,478.143,114.136,6.949,13.374,8.111,147.794,143.153,0.982,2185.312,1331.551,,,
45027,2025-09-05 06:26:00,229.291,157.514,210.271,7.604,13.519,13.017,149.614,152.893,0.983,2198.548,1301.552,,,
45028,2025-09-05 06:27:00,220.581,461.205,495.391,7.003,12.682,10.872,131.507,150.825,0.976,2116.84,1316.615,,,
45029,2025-09-05 06:28:00,268.782,133.433,208.092,7.506,13.127,11.113,152.256,151.488,0.978,2145.535,1286.963,,,
45030,2025-09-05 06:29:00,381.165,429.05,365.482,7.104,12.54,10.466,153.857,144.296,0.983,2174.067,1332.587,,,
45031,2025-09-05 06:30:00,252.92,160.785,147.32,7.512,13.669,13.936,144.244,149.496,0.982,2157.739,1262.316,,,
45032,2025-09-05 06:31:00,239.076,115.253,340.739,7.055,13.199,12.809,142.266,147.921,0.978,2106.46,1269.345,,,
45033,2025-09-05 06:32:00,67.613,387.796,493.793,8.46,12.487,9.868,140.276,144.027,0.982,2134.805,1258.989,,,
45034,2025-09-05 06:33:00,72.018,212.106,216.735,7.485,13.8,12.698,157.836,152.183,0.984,2179.373,1344.958,,,
45035,2025-09-05 06:34:00,115.571,385.798,439.23,7.987,13.162,10.622,152.652,148.249,0.978,2149.282,1296.629,,,
45036,2025-09-05 06:35:00,61.365,322.034,499.029,7.901,12.99,13.22,150.959,142.862,0.982,2169.437,1297.749,,,
45037,2025-09-05 06:36:00,310.174,143.523,335.422,7.481,12.069,8.185,157.768,144.579,0.976,2164.052,1280.149,,,
45038,2025-09-05 06:37:00,303.166,472.852,223.76,6.978,13.82,10.132,140.463,143.407,0.976,2194.335,1296.97,,,
45039,2025-09-05 06:38:00,97.62,280.926,369.413,7.521,13.905,10.579,148.904,144.686,0.981,2185.816,1273.509,,,
45040,2025-09-05 06:39:00,342.628,393.779,437.939,7.862,13.125,12.465,150.582,142.823,0.98,2134.38,1345.165,,,
45041,2025-09-05 06:40:00,104.175,300.408,168.54,7.42,12.885,9.094,159.887,145.567,0.983,2149.77,1276.345,,,
45042,2025-09-05 06:41:00,155.411,341.745,281.006,6.664,12.719,9.718,142.816,150.41,0.983,2147.638,1342.545,,,
45043,2025-09-05 06:42:00,137.142,221.109,227.675,6.536,12.536,12.343,142.005,154.389,0.978,2127.895,1298.813,,,
45044,2025-09-05 06:43:00,180.307,180.144,213.344,7.156,13.149,8.461,132.535,143.158,0.98,2162.108,1293.718,,,
45045,2025-09-05 06:44:00,139.132,317.028,444.329,6.8,12.256,9.207,132.954,144.497,0.983,2126.054,1330.382,,,
45046,2025-09-05 06:45:00,221.133,276.088,268.662,8.312,13.838,12.52,145.354,140.032,0.978,2115.967,1299.462,,,
45047,2025-09-05 06:46:00,192.593,256.045,235.631,6.852,12.352,13.253,135.135,143.38,0.979,2111.03,1276.69,,,
45048,2025-09-05 06:47:00,395.299,369.027,341.404,7.289,13.491,12.373,132.188,146.277,0.976,2128.646,1293.513,,,
45049,2025-09-05 06:48:00,69.574,376.203,187.761,7.924,12.614,11.163,158.947,146.926,0.976,2147.322,1293.964,,,
45050,2025-09-05 06:49:00,99.763,118.368,191.957,8.131,12.452,8.594,158.543,143.995,0.981,2111.566,1279.516,,,
45051,2025-09-05 06:50:00,68.489,235.498,308.115,7.455,13.116,12.963,139.758,142.255,0.98,2167.579,1292.039,,,
45052,2025-09-05 06:51:00,269.044,264.706,263.709,6.862,13.53,8.744,153.696,148.446,0.977,2187.024,1262.012,,,
45053,2025-09-05 06:52:00,69.078,138.757,217.993,7.042,13.453,10.31,156.176,146.138,0.975,2142.709,1344.016,,,
45054,2025-09-05 06:53:00,342.754,194.36,121.58,7.338,12.468,8.303,143.942,146.394,0.977,2187.325,1313.998,,,
45055,2025-09-05 06:54:00,229.179,120.657,308.31,7.229,12.661,12.258,136.711,153.425,0.982,2115.098,1269.319,,,
45056,2025-09-05 06:55:00,234.453,498.497,426.644,7.197,13.738,11.021,133.894,148.422,0.976,2107.752,1328.942,,,
45057,2025-09-05 06:56:00,246.558,394.623,440.551,6.764,13.446,13.446,134.225,145.825,0.979,2181.386,1276.637,,,
45058,2025-09-05 06:57:00,109.785,134.98,194.176,8.327,13.425,8.832,153.908,143.807,0.977,2197.477,1309.627,,,
45059,2025-09-05 06:58:00,119.192,108.1,339.856,6.56,12.538,12.915,141.532,146.429,0.98,2134.062,1341.442,,,
45060,2025-09-05 06:59:00,161.586,387.715,442.353,7.38,13.584,11.064,150.805,152.928,0.98,2165.731,1326.527,,,
45061,2025-09-05 07:00:00,257.724,275.677,263.49,8.461,12.717,10.197,146.161,154.477,0.985,2165.451,1262.203,,,
45062,2025-09-05 07:01:00,123.541,414.719,472.855,7.819,12.803,11.861,141.84,145.658,0.983,2168.55,1304.581,,,
45063,2025-09-05 07:02:00,90.716,469.39,461.191,7.211,12.575,12.743,133.714,143.135,0.984,2157.227,1320.767,,,
45064,2025-09-05 07:03:00,389.541,339.72,183.254,6.792,12.243,10.642,140.003,153.718,0.981,2125.643,1270.202,,,
45065,2025-09-05 07:04:00,57.694,174.843,203.586,8.428,12.841,9.397,155.205,142.167,0.982,2108.083,1260.054,,,
45066,2025-09-05 07:05:00,330.944,412.878,172.177,6.528,12.034,13.495,154.342,144.461,0.984,2101.363,1264.802,,,
45067,2025-09-05 07:06:00,325.812,482.325,178.422,7.863,12.912,9.878,130.851,143.062,0.975,2118.03,1346.322,,,
45068,2025-09-05 07:07:00,154.025,332.093,463.145,8.26,13.45,13.989,134.208,148.487,0.984,2111.998,1334.505,,,
45069,2025-09-05 07:08:00,97.469,372.799,472.455,6.55,13.921,12.604,152.677,146.13,0.977,2103.822,1335.794,,,
45070,2025-09-05 07:09:00,100.97,234.99,120.759,7.95,12.157,12.127,140.072,144.307,0.982,2109.044,1274.624,,,
45071,2025-09-05 07:10:00,294.101,252.611,337.441,8.498,12.563,8.074,149.308,151.519,0.983,2104.877,1305.824,,,
45072,2025-09-05 07:11:00,274.982,393.862,325.693,7.779,12.988,10.691,146.88,149.962,0.976,2154.811,1298.757,,,
45073,2025-09-05 07:12:00,323.961,471.108,256.219,7.329,12.341,11.015,149.562,154.933,0.985,2105.715,1333.431,,,
45074,2025-09-05 07:13:00,378.118,351.595,352.679,8.249,12.234,10.258,131.611,144.68,0.984,2199.619,1292.174,,,
45075,2025-09-05 07:14:00,292.175,415.939,478.947,7.608,12.905,8.9,157.934,152.679,0.982,2150.175,1303.789,,,
45076,2025-09-05 07:15:00,104.548,168.654,168.102,7.999,13.161,10.205,130.629,144.538,0.977,2190.112,1308.109,,,
45077,2025-09-05 07:16:00,135.205,184.784,148.164,7.676,13.64,8.45,130.241,140.136,0.981,2148.781,1287.135,,,
45078,2025-09-05 07:17:00,344.768,312.814,113.356,6.577,13.996,9.746,136.785,142.263,0.978,2113.588,1253.394,,,
45079,2025-09-05 07:18:00,123.257,170.622,245.533,6.926,13.549,8.502,159.805,147.627,0.984,2184.063,1299.524,,,
45080,2025-09-05 07:19:00,75.383,353.998,235.051,6.658,12.443,12.515,132.176,152.15,0.979,2123.773,1299.327,,,
45081,2025-09-05 07:20:00,296.148,216.661,272.328,6.713,13.496,12.027,156.235,140.861,0.982,2104.045,1254.085,,,
45082,2025-09-05 07:21:00,190.884,416.613,301.324,6.531,13.074,13.64,134.773,152.48,0.981,2119.101,1298.628,,,
45083,2025-09-05 07:22:00,372.014,423.244,403.13,7.342,12.902,10.28,133.273,150.741,0.978,2159.949,1301.114,,,
45084,2025-09-05 07:23:00,277.589,285.515,256.845,6.857,13.871,12.717,153.369,140.518,0.98,2143.466,1263.446,,,
45085,2025-09-05 07:24:00,81.647,172.324,232.245,8.211,13.404,11.526,155.4,141.594,0.979,2116.162,1264.4,,,
45086,2025-09-05 07:25:00,381.75,358.71,430.752,8.0,13.363,11.877,153.765,141.134,0.979,2153.299,1343.653,,,
45087,2025-09-05 07:26:00,140.495,497.115,439.919,7.646,12.024,11.285,137.231,150.185,0.984,2195.305,1269.038,,,
45088,2025-09-05 07:27:00,168.024,349.036,193.106,7.478,13.73,12.675,156.395,148.415,0.976,2172.661,1281.212,,,
45089,2025-09-05 07:28:00,190.791,114.31,225.869,7.012,13.587,8.252,132.157,145.383,0.979,2106.924,1279.767,,,
45090,2025-09-05 07:29:00,67.929,106.918,430.047,7.45,12.598,8.483,140.259,141.325,0.975,2131.979,1315.758,,,
45091,2025-09-05 07:30:00,223.78,228.145,131.763,7.782,12.584,8.576,143.895,145.895,0.978,2169.239,1314.196,,,
45092,2025-09-05 07:31:00,93.161,178.314,230.339,8.064,12.107,9.732,132.032,150.233,0.981,2114.014,1341.272,,,
45093,2025-09-05 07:32:00,190.34,425.22,279.34,6.663,12.102,11.547,147.395,141.401,0.976,2153.865,1290.278,,,
45094,2025-09-05 07:33:00,172.748,437.922,174.829,7.917,13.337,11.874,146.781,152.849,0.978,2154.612,1328.007,,,
45095,2025-09-05 07:34:00,320.494,203.448,171.966,7.985,12.372,12.276,159.765,140.944,0.984,2108.844,1287.742,,,
45096,2025-09-05 07:35:00,331.11,230.258,269.945,7.618,13.847,9.685,148.65,149.123,0.982,2160.613,1274.004,,,
45097,2025-09-05 07:36:00,103.695,194.499,401.809,6.929,13.685,11.901,141.926,142.837,0.976,2190.007,1339.128,,,
45098,2025-09-05 07:37:00,178.293,463.353,436.093,7.578,12.698,8.706,153.706,141.375,0.985,2165.172,1298.366,,,
45099,2025-09-05 07:38:00,180.674,301.06,491.694,7.505,12.76,8.06,140.049,145.325,0.984,2191.548,1289.051,,,
45100,2025-09-05 07:39:00,102.994,362.455,129.594,7.451,12.655,12.168,145.986,150.004,0.976,2161.355,1340.563,,,
45101,2025-09-05 07:40:00,329.459,266.193,186.673,7.421,12.185,12.294,131.664,141.816,0.984,2175.18,1343.941,,,
45102,2025-09-05 07:41:00,297.53,352.406,402.652,6.722,12.063,11.733,139.68,147.135,0.98,2189.261,1295.143,,,
45103,2025-09-05 07:42:00,116.634,254.342,316.239,6.866,12.904,9.553,145.843,146.092,0.984,2146.335,1251.968,,,
45104,2025-09-05 07:43:00,178.353,235.871,231.072,6.695,13.886,13.565,151.069,146.412,0.985,2115.798,1253.246,,,
45105,2025-09-05 07:44:00,87.032,353.792,182.236,6.985,13.834,13.254,132.971,154.151,0.982,2111.929,1310.903,,,
45106,2025-09-05 07:45:00,269.872,336.425,212.191,7.027,13.62,11.093,153.916,145.235,0.978,2195.35,1335.202,,,
45107,2025-09-05 07:46:00,92.48,217.411,271.716,6.99,13.257,13.935,157.005,154.874,0.984,2154.692,1337.524,,,
45108,2025-09-05 07:47:00,395.077,159.739,170.86,6.922,13.712,9.792,138.431,148.076,0.981,2168.31,1340.115,,,
45109,2025-09-05 07:48:00,323.239,247.431,485.69,7.971,13.03,10.947,152.96,152.637,0.978,2161.179,1330.752,,,
45110,2025-09-05 07:49:00,186.583,266.079,143.035,8.137,12.36,13.568,135.41,145.233,0.98,2156.494,1337.225,,,
45111,2025-09-05 07:50:00,252.497,351.474,494.231,7.154,13.368,10.773,145.702,141.272,0.979,2155.942,1334.164,,,
45112,2025-09-05 07:51:00,368.97,465.812,436.757,7.11,13.841,10.826,153.929,141.266,0.984,2147.304,1334.019,,,
45113,2025-09-05 07:52:00,243.935,114.474,269.261,8.188,12.039,8.476,141.595,148.612,0.983,2188.442,1282.747,,,
45114,2025-09-05 07:53:00,111.074,197.464,395.927,7.748,12.503,9.268,130.789,153.949,0.975,2112.089,1289.37,,,
45115,2025-09-05 07:54:00,182.546,177.486,368.606,7.087,12.531,8.947,146.199,141.068,0.975,2171.585,1281.705,,,
45116,2025-09-05 07:55:00,345.101,300.918,185.315,7.927,12.198,11.392,155.341,150.337,0.976,2168.075,1265.457,,,
45117,2025-09-05 07:56:00,275.475,271.88,235.628,7.189,12.451,9.911,133.25,148.449,0.981,2106.24,1283.206,,,
45118,2025-09-05 07:57:00,277.754,391.615,305.249,7.673,12.768,8.462,130.889,149.784,0.983,2121.706,1340.74,,,
45119,2025-09-05 07:58:00,353.388,196.966,355.138,8.485,13.88,11.06,154.271,143.233,0.98,2178.771,1347.108,,,
45120,2025-09-05 07:59:00,362.891,337.799,317.158,7.103,13.721,12.015,138.014,141.058,0.98,2123.378,1265.048,,,
45121,2025-09-05 08:00:00,371.927,453.543,289.195,8.361,13.892,12.419,140.93,141.121,0.977,2157.774,1316.202,,,
45122,2025-09-05 08:01:00,83.197,464.271,277.261,7.141,12.241,13.025,132.609,143.701,0.98,2108.371,1346.696,,,
45123,2025-09-05 08:02:00,240.444,483.514,299.306,7.581,12.056,10.892,132.899,143.205,0.978,2122.288,1270.667,,,
45124,2025-09-05 08:03:00,309.178,409.304,273.741,7.42,12.22,10.344,148.436,141.895,0.978,2189.087,1334.004,,,
45125,2025-09-05 08:04:00,314.924,462.395,316.532,8.066,13.829,12.105,146.567,143.97,0.979,2136.18,1279.648,,,
45126,2025-09-05 08:05:00,262.351,193.812,455.194,6.622,12.315,8.08,138.772,148.01,0.975,2180.588,1291.033,,,
45127,2025-09-05 08:06:00,108.376,179.032,353.132,7.754,13.145,11.801,143.582,154.243,0.985,2147.847,1341.625,,,
45128,2025-09-05 08:07:00,329.097,102.595,389.048,8.021,12.455,10.434,141.646,153.834,0.984,2132.227,1255.811,,,
45129,2025-09-05 08:08:00,302.039,382.738,338.993,7.444,12.041,10.717,150.852,144.076,0.983,2156.656,1294.853,,,
45130,2025-09-05 08:09:00,80.148,474.987,357.207,6.711,12.169,9.778,155.863,140.993,0.981,2153.397,1300.571,,,
45131,2025-09-05 08:10:00,212.333,174.774,331.34,6.99,13.42,8.764,152.953,154.935,0.983,2198.478,1340.094,,,
45132,2025-09-05 08:11:00,110.892,354.777,110.747,7.859,12.365,10.409,130.132,147.146,0.985,2134.443,1307.378,,,
45133,2025-09-05 08:12:00,168.117,398.584,499.839,8.291,12.458,9.849,132.987,154.675,0.978,2165.37,1344.508,,,
45134,2025-09-05 08:13:00,56.328,471.046,113.444,7.343,12.755,13.761,142.881,148.065,0.979,2168.954,1281.788,,,
45135,2025-09-05 08:14:00,190.115,358.744,258.059,7.621,13.314,13.661,155.554,153.295,0.982,2162.634,1299.365,,,
45136,2025-09-05 08:15:00,242.457,488.117,142.046,6.957,12.939,11.864,137.109,146.708,0.981,2147.923,1252.271,,,
45137,2025-09-05 08:16:00,266.854,237.869,138.771,7.324,13.889,13.422,156.369,149.33,0.983,2178.348,1348.878,,,
45138,2025-09-05 08:17:00,282.222,239.971,417.411,7.174,12.868,12.508,133.3,148.036,0.978,2176.818,1273.328,,,
45139,2025-09-05 08:18:00,342.702,317.205,270.37,7.811,12.398,10.075,132.178,143.298,0.978,2195.904,1342.881,,,
45140,2025-09-05 08:19:00,125.412,253.401,420.455,8.469,13.072,11.623,157.403,151.457,0.981,2197.696,1290.023,,,
45141,2025-09-05 08:20:00,92.169,100.57,209.115,8.127,12.902,9.322,134.859,140.822,0.976,2121.525,1266.52,,,
45142,2025-09-05 08:21:00,348.038,392.709,202.585,6.884,13.574,12.123,143.913,145.436,0.975,2165.444,1291.987,,,
45143,2025-09-05 08:22:00,104.814,400.687,200.493,7.655,13.87,8.269,139.779,153.049,0.977,2185.647,1282.401,,,
45144,2025-09-05 08:23:00,391.166,398.79,346.458,6.633,13.673,12.988,134.429,147.54,0.977,2196.231,1345.181,,,
45145,2025-09-05 08:24:00,344.888,238.008,426.0,6.994,12.778,11.499,148.963,141.165,0.975,2114.275,1327.115,,,
45146,2025-09-05 08:25:00,225.307,308.916,280.904,6.844,12.432,8.351,158.91,143.113,0.983,2194.908,1270.743,,,
45147,2025-09-05 08:26:00,393.497,243.989,251.7,7.171,13.829,13.231,149.743,141.645,0.98,2122.546,1304.011,,,
45148,2025-09-05 08:27:00,84.082,106.415,489.432,7.858,12.772,13.266,140.611,144.164,0.982,2157.245,1316.993,,,
45149,2025-09-05 08:28:00,156.073,324.98,146.702,7.499,13.54,13.117,151.354,142.48,0.977,2165.429,1307.933,,,
45150,2025-09-05 08:29:00,273.379,149.504,294.653,8.366,13.979,12.646,134.297,150.679,0.978,2187.952,1341.67,,,
45151,2025-09-05 08:30:00,172.502,132.017,263.395,6.925,13.155,12.068,147.4,149.891,0.976,2180.368,1261.298,,,
45152,2025-09-05 08:31:00,374.93,402.2,139.251,7.228,12.96,10.381,144.084,142.026,0.985,2193.453,1254.044,,,
45153,2025-09-05 08:32:00,72.969,103.802,207.28,7.16,13.4,8.818,140.8,146.675,0.976,2178.737,1311.193,,,
45154,2025-09-05 08:33:00,242.294,483.603,111.376,6.972,12.388,9.733,152.187,144.438,0.976,2133.874,1324.532,,,
